PV Cell Characteristics


Date and Time: 2019-11-18 22:11:16


Model:            g191109-3
Serial Number:    
Operator Name:    
Cell Area(m2):    0.000012

Voc(V):           0.502000
Isc(A):           0.000810
Vm(V):            0.250000
Im(A):            0.000401
Pmax(W):          0.000100
Efficiency(%):    0.834839
Fill Factor(%):   24.632949
Jsc(A/m2):        67.512233
Rs(ohm):          634.330372
Rsh(ohm):         609.347389
Light Intensity(W/m2):    1000.000000
Cell Temperature deg.(C): 25.000000



Raw data:
I(A)      	V(V)      	P(W)
6.146384E-004	1.180000E-001	7.252733E-005
6.047977E-004	1.240000E-001	7.499491E-005
5.950633E-004	1.300000E-001	7.735823E-005
5.853339E-004	1.360000E-001	7.960541E-005
5.755472E-004	1.420000E-001	8.172770E-005
5.659117E-004	1.480000E-001	8.375493E-005
5.560953E-004	1.540000E-001	8.563868E-005
5.464497E-004	1.600000E-001	8.743195E-005
5.366791E-004	1.660000E-001	8.908873E-005
5.269687E-004	1.720000E-001	9.063862E-005
5.171630E-004	1.780000E-001	9.205501E-005
5.073598E-004	1.840000E-001	9.335420E-005
4.977521E-004	1.900000E-001	9.457290E-005
4.879242E-004	1.960000E-001	9.563314E-005
4.782777E-004	2.020000E-001	9.661210E-005
4.684653E-004	2.080000E-001	9.744078E-005
4.589270E-004	2.140000E-001	9.821038E-005
4.492015E-004	2.200000E-001	9.882433E-005
4.395530E-004	2.260000E-001	9.933898E-005
4.298861E-004	2.320000E-001	9.973358E-005
4.201968E-004	2.380000E-001	1.000068E-004
4.104527E-004	2.440000E-001	1.001505E-004
4.007226E-004	2.500000E-001	1.001807E-004
3.910190E-004	2.560000E-001	1.001009E-004
3.813186E-004	2.620000E-001	9.990547E-005
3.716883E-004	2.680000E-001	9.961246E-005
3.619718E-004	2.740000E-001	9.918027E-005
3.524191E-004	2.800000E-001	9.867735E-005
3.427606E-004	2.860000E-001	9.802953E-005
3.332202E-004	2.920000E-001	9.730030E-005
3.235588E-004	2.980000E-001	9.642052E-005
3.139284E-004	3.040000E-001	9.543423E-005
3.042764E-004	3.100000E-001	9.432568E-005
2.946154E-004	3.160000E-001	9.309847E-005
2.850654E-004	3.220000E-001	9.179106E-005
2.753614E-004	3.280000E-001	9.031854E-005
2.658217E-004	3.340000E-001	8.878445E-005
2.561767E-004	3.400000E-001	8.710008E-005
2.466725E-004	3.460000E-001	8.534869E-005
2.371137E-004	3.520000E-001	8.346402E-005
2.275297E-004	3.580000E-001	8.145563E-005
2.179134E-004	3.640000E-001	7.932048E-005
2.083032E-004	3.700000E-001	7.707218E-005
1.987640E-004	3.760000E-001	7.473526E-005
1.890897E-004	3.820000E-001	7.223227E-005
1.795964E-004	3.880000E-001	6.968340E-005
1.699790E-004	3.940000E-001	6.697173E-005
1.604753E-004	4.000000E-001	6.419012E-005
1.508992E-004	4.060000E-001	6.126508E-005
1.414029E-004	4.120000E-001	5.825799E-005
1.318269E-004	4.180000E-001	5.510364E-005
1.222700E-004	4.240000E-001	5.184248E-005
1.127849E-004	4.300000E-001	4.849751E-005
1.031869E-004	4.360000E-001	4.498949E-005
9.419577E-005	4.420000E-001	4.163453E-005
8.446802E-005	4.480000E-001	3.784167E-005
7.491245E-005	4.540000E-001	3.401025E-005
6.528072E-005	4.600000E-001	3.002913E-005
5.577489E-005	4.660000E-001	2.599110E-005
4.620616E-005	4.720000E-001	2.180931E-005
3.669844E-005	4.780000E-001	1.754185E-005
2.714040E-005	4.840000E-001	1.313595E-005
1.756314E-005	4.900000E-001	8.605939E-006
8.336057E-006	4.960000E-001	4.134684E-006
7.450686E-007	5.020000E-001	3.740244E-007
-1.058153E-005	5.080000E-001	-5.375417E-006
-2.033477E-005	5.140000E-001	-1.045207E-005
-2.990642E-005	5.200000E-001	-1.555134E-005
-3.960225E-005	5.260000E-001	-2.083078E-005
-4.925075E-005	5.320000E-001	-2.620140E-005
-5.892221E-005	5.380000E-001	-3.170015E-005
-6.858371E-005	5.440000E-001	-3.730954E-005
-7.827771E-005	5.500000E-001	-4.305274E-005
-8.803404E-005	5.560000E-001	-4.894693E-005
-9.775069E-005	5.620000E-001	-5.493589E-005
-1.074326E-004	5.680000E-001	-6.102172E-005
-1.175387E-004	5.740000E-001	-6.746721E-005
-1.273453E-004	5.800000E-001	-7.386027E-005
-1.372919E-004	5.860000E-001	-8.045305E-005
-1.471512E-004	5.920000E-001	-8.711351E-005
-1.571351E-004	5.980000E-001	-9.396679E-005
-1.671372E-004	6.040000E-001	-1.009509E-004
-1.771901E-004	6.100000E-001	-1.080860E-004
-1.872960E-004	6.160000E-001	-1.153743E-004
-1.974283E-004	6.220000E-001	-1.228004E-004
-2.076931E-004	6.280000E-001	-1.304313E-004
-2.178890E-004	6.340000E-001	-1.381416E-004
-2.282752E-004	6.400000E-001	-1.460961E-004
-2.385735E-004	6.460000E-001	-1.541185E-004
-2.490494E-004	6.520000E-001	-1.623802E-004
-2.594698E-004	6.580000E-001	-1.707311E-004
-2.700064E-004	6.640000E-001	-1.792842E-004
-2.806117E-004	6.700000E-001	-1.880098E-004
-2.913166E-004	6.760000E-001	-1.969300E-004
-3.020996E-004	6.820000E-001	-2.060319E-004
-3.128640E-004	6.880000E-001	-2.152504E-004
-3.238119E-004	6.940000E-001	-2.247255E-004
-3.347170E-004	7.000000E-001	-2.343019E-004
-3.457974E-004	7.060000E-001	-2.441330E-004
-3.568416E-004	7.120000E-001	-2.540712E-004
-3.680623E-004	7.180000E-001	-2.642687E-004
-3.792752E-004	7.240000E-001	-2.745952E-004
-3.905514E-004	7.300000E-001	-2.851025E-004
-4.019191E-004	7.360000E-001	-2.958125E-004
-4.133254E-004	7.420000E-001	-3.066874E-004
-4.249683E-004	7.480000E-001	-3.178763E-004
-4.365205E-004	7.540000E-001	-3.291365E-004
-4.482943E-004	7.600000E-001	-3.407037E-004
-4.600130E-004	7.660000E-001	-3.523700E-004
-4.719290E-004	7.720000E-001	-3.643292E-004
-4.838636E-004	7.780000E-001	-3.764459E-004
-4.959217E-004	7.840000E-001	-3.888026E-004
-5.080066E-004	7.900000E-001	-4.013252E-004
-5.201434E-004	7.960000E-001	-4.140341E-004
-5.324432E-004	8.020000E-001	-4.270194E-004
-5.447081E-004	8.080000E-001	-4.401241E-004
-5.572001E-004	8.140000E-001	-4.535609E-004
-5.697149E-004	8.200000E-001	-4.671662E-004
-5.824089E-004	8.260000E-001	-4.810698E-004
-5.950900E-004	8.320000E-001	-4.951149E-004
-6.079172E-004	8.380000E-001	-5.094346E-004
-6.208001E-004	8.440000E-001	-5.239553E-004
-6.337722E-004	8.500000E-001	-5.387064E-004
-6.468815E-004	8.560000E-001	-5.537306E-004
-6.599625E-004	8.620000E-001	-5.688877E-004
-6.733000E-004	8.680000E-001	-5.844244E-004
-6.865829E-004	8.740000E-001	-6.000735E-004
-7.000813E-004	8.800000E-001	-6.160715E-004
-7.136202E-004	8.860000E-001	-6.322675E-004
-7.274059E-004	8.920000E-001	-6.488461E-004
-7.412334E-004	8.980000E-001	-6.656276E-004
-7.550900E-004	9.040000E-001	-6.826014E-004
-7.690784E-004	9.100000E-001	-6.998613E-004
-7.831730E-004	9.160000E-001	-7.173865E-004
-7.974091E-004	9.220000E-001	-7.352112E-004
-8.116649E-004	9.280000E-001	-7.532250E-004
-8.261296E-004	9.340000E-001	-7.716050E-004
-8.405760E-004	9.400000E-001	-7.901414E-004
-8.553606E-004	9.460000E-001	-8.091711E-004
-8.701514E-004	9.520000E-001	-8.283841E-004
-8.851103E-004	9.580000E-001	-8.479357E-004
-9.001962E-004	9.640000E-001	-8.677891E-004
-9.152655E-004	9.700000E-001	-8.878075E-004
-9.305802E-004	9.760000E-001	-9.082463E-004
-9.459042E-004	9.820000E-001	-9.288779E-004
-9.614633E-004	9.880000E-001	-9.499257E-004
-9.769856E-004	9.940000E-001	-9.711237E-004
