PV Cell Characteristics


Date and Time: 2019-11-18 22:09:27


Model:            g191109-3
Serial Number:    
Operator Name:    
Cell Area(m2):    0.000012

Voc(V):           0.094000
Isc(A):           0.001288
Vm(V):            0.046000
Im(A):            0.000642
Pmax(W):          0.000030
Efficiency(%):    0.246247
Fill Factor(%):   24.397390
Jsc(A/m2):        107.374250
Rs(ohm):          69.202257
Rsh(ohm):         75.523472
Light Intensity(W/m2):    1000.000000
Cell Temperature deg.(C): 25.000000



Raw data:
I(A)      	V(V)      	P(W)
-2.935571E-004	1.120000E-001	-3.287840E-005
-3.816535E-004	1.180000E-001	-4.503511E-005
-4.702761E-004	1.240000E-001	-5.831424E-005
-5.596631E-004	1.300000E-001	-7.275620E-005
-6.494541E-004	1.360000E-001	-8.832576E-005
-7.396771E-004	1.420000E-001	-1.050341E-004
-8.301111E-004	1.480000E-001	-1.228564E-004
-9.214551E-004	1.540000E-001	-1.419041E-004
-1.013535E-003	1.600000E-001	-1.621656E-004
-1.109689E-003	1.660000E-001	-1.842084E-004
-1.203073E-003	1.720000E-001	-2.069286E-004
-1.297207E-003	1.780000E-001	-2.309028E-004
-1.391467E-003	1.840000E-001	-2.560299E-004
-1.486427E-003	1.900000E-001	-2.824211E-004
-1.581906E-003	1.960000E-001	-3.100536E-004
-1.678833E-003	2.020000E-001	-3.391243E-004
-1.776386E-003	2.080000E-001	-3.694883E-004
-1.873403E-003	2.140000E-001	-4.009082E-004
-1.972556E-003	2.200000E-001	-4.339623E-004
-2.072006E-003	2.260000E-001	-4.682734E-004
-2.172407E-003	2.320000E-001	-5.039984E-004
-2.273716E-003	2.380000E-001	-5.411444E-004
-2.375246E-003	2.440000E-001	-5.795600E-004
-2.477383E-003	2.500000E-001	-6.193458E-004
-2.580227E-003	2.560000E-001	-6.605381E-004
-2.683673E-003	2.620000E-001	-7.031223E-004
-2.788488E-003	2.680000E-001	-7.473148E-004
-2.893789E-003	2.740000E-001	-7.928982E-004
-2.999757E-003	2.800000E-001	-8.399320E-004
-3.106642E-003	2.860000E-001	-8.884996E-004
-3.213749E-003	2.920000E-001	-9.384147E-004
-3.322000E-003	2.980000E-001	-9.899560E-004
-3.430357E-003	3.040000E-001	-1.042829E-003
-3.540587E-003	3.100000E-001	-1.097582E-003
-3.650860E-003	3.160000E-001	-1.153672E-003
-3.762312E-003	3.220000E-001	-1.211464E-003
-3.874770E-003	3.280000E-001	-1.270925E-003
-3.987630E-003	3.340000E-001	-1.331868E-003
-4.101466E-003	3.400000E-001	-1.394498E-003
-4.215793E-003	3.460000E-001	-1.458664E-003
-4.330917E-003	3.520000E-001	-1.524483E-003
-4.446848E-003	3.580000E-001	-1.591972E-003
-4.563614E-003	3.640000E-001	-1.661155E-003
-4.680911E-003	3.700000E-001	-1.731937E-003
-4.799292E-003	3.760000E-001	-1.804534E-003
-4.919450E-003	3.820000E-001	-1.879230E-003
-5.039512E-003	3.880000E-001	-1.955331E-003
-5.160369E-003	3.940000E-001	-2.033185E-003
-5.282128E-003	4.000000E-001	-2.112851E-003
-5.404634E-003	4.060000E-001	-2.194281E-003
-5.527509E-003	4.120000E-001	-2.277334E-003
-5.651674E-003	4.180000E-001	-2.362400E-003
-5.776027E-003	4.240000E-001	-2.449035E-003
-5.901962E-003	4.300000E-001	-2.537844E-003
-6.028289E-003	4.360000E-001	-2.628334E-003
-6.155498E-003	4.420000E-001	-2.720730E-003
-6.283246E-003	4.480000E-001	-2.814894E-003
-6.412211E-003	4.540000E-001	-2.911144E-003
-6.541410E-003	4.600000E-001	-3.009049E-003
-6.670651E-003	4.660000E-001	-3.108523E-003
-6.801063E-003	4.720000E-001	-3.210102E-003
-6.931806E-003	4.780000E-001	-3.313403E-003
-7.063662E-003	4.840000E-001	-3.418812E-003
-7.196167E-003	4.900000E-001	-3.526122E-003
-7.329291E-003	4.960000E-001	-3.635328E-003
-7.463227E-003	5.020000E-001	-3.746540E-003
-7.597208E-003	5.080000E-001	-3.859382E-003
-7.732065E-003	5.140000E-001	-3.974281E-003
-7.867021E-003	5.200000E-001	-4.090851E-003
-8.002940E-003	5.260000E-001	-4.209546E-003
-8.140055E-003	5.320000E-001	-4.330509E-003
-8.277015E-003	5.380000E-001	-4.453034E-003
-8.414668E-003	5.440000E-001	-4.577579E-003
-8.553005E-003	5.500000E-001	-4.704153E-003
-8.691768E-003	5.560000E-001	-4.832623E-003
-8.830831E-003	5.620000E-001	-4.962927E-003
-8.970490E-003	5.680000E-001	-5.095238E-003
-9.110672E-003	5.740000E-001	-5.229526E-003
-9.251741E-003	5.800000E-001	-5.366010E-003
-9.392837E-003	5.860000E-001	-5.504202E-003
-9.535126E-003	5.920000E-001	-5.644795E-003
-9.678038E-003	5.980000E-001	-5.787467E-003
-9.822316E-003	6.040000E-001	-5.932679E-003
-9.966709E-003	6.100000E-001	-6.079692E-003
-1.011107E-002	6.160000E-001	-6.228419E-003
-1.025625E-002	6.220000E-001	-6.379388E-003
-1.040214E-002	6.280000E-001	-6.532544E-003
-1.057003E-002	6.340000E-001	-6.701399E-003
-1.071494E-002	6.400000E-001	-6.857562E-003
-1.086253E-002	6.460000E-001	-7.017194E-003
-1.101098E-002	6.520000E-001	-7.179159E-003
-1.116017E-002	6.580000E-001	-7.343392E-003
-1.130978E-002	6.640000E-001	-7.509694E-003
-1.146093E-002	6.700000E-001	-7.678823E-003
-1.161388E-002	6.760000E-001	-7.850983E-003
-1.176649E-002	6.820000E-001	-8.024746E-003
-1.192047E-002	6.880000E-001	-8.201283E-003
-1.207499E-002	6.940000E-001	-8.380043E-003
-1.223035E-002	7.000000E-001	-8.561245E-003
-1.238671E-002	7.060000E-001	-8.745017E-003
-1.254320E-002	7.120000E-001	-8.930758E-003
-1.270086E-002	7.180000E-001	-9.119217E-003
-1.285976E-002	7.240000E-001	-9.310466E-003
-1.301941E-002	7.300000E-001	-9.504169E-003
-1.318001E-002	7.360000E-001	-9.700487E-003
-1.334221E-002	7.420000E-001	-9.899920E-003
-1.350575E-002	7.480000E-001	-1.010230E-002
-1.367025E-002	7.540000E-001	-1.030737E-002
-1.383513E-002	7.600000E-001	-1.051470E-002
-1.400025E-002	7.660000E-001	-1.072419E-002
-1.416686E-002	7.720000E-001	-1.093682E-002
-1.433461E-002	7.780000E-001	-1.115233E-002
-1.450259E-002	7.840000E-001	-1.137003E-002
-1.467280E-002	7.900000E-001	-1.159151E-002
-1.484318E-002	7.960000E-001	-1.181517E-002
-1.501499E-002	8.020000E-001	-1.204202E-002
-1.518854E-002	8.080000E-001	-1.227234E-002
-1.535980E-002	8.140000E-001	-1.250288E-002
-1.551514E-002	8.200000E-001	-1.272241E-002
-1.564581E-002	8.260000E-001	-1.292344E-002
-1.577293E-002	8.320000E-001	-1.312308E-002
-1.591496E-002	8.380000E-001	-1.333674E-002
-1.606377E-002	8.440000E-001	-1.355782E-002
-1.622000E-002	8.500000E-001	-1.378700E-002
-1.639047E-002	8.560000E-001	-1.403024E-002
-1.657249E-002	8.620000E-001	-1.428549E-002
-1.676320E-002	8.680000E-001	-1.455046E-002
-1.694769E-002	8.740000E-001	-1.481228E-002
-1.711919E-002	8.800000E-001	-1.506489E-002
-1.727746E-002	8.860000E-001	-1.530783E-002
-1.742457E-002	8.920000E-001	-1.554272E-002
-1.758042E-002	8.980000E-001	-1.578722E-002
-1.774392E-002	9.040000E-001	-1.604050E-002
-1.791096E-002	9.100000E-001	-1.629897E-002
-1.808015E-002	9.160000E-001	-1.656142E-002
-1.825221E-002	9.220000E-001	-1.682854E-002
-1.842816E-002	9.280000E-001	-1.710133E-002
-1.860414E-002	9.340000E-001	-1.737627E-002
-1.877986E-002	9.400000E-001	-1.765307E-002
-1.895688E-002	9.460000E-001	-1.793321E-002
-1.913653E-002	9.520000E-001	-1.821798E-002
-1.931811E-002	9.580000E-001	-1.850675E-002
-1.950231E-002	9.640000E-001	-1.880023E-002
-1.968582E-002	9.700000E-001	-1.909525E-002
-1.987257E-002	9.760000E-001	-1.939563E-002
-2.006000E-002	9.820000E-001	-1.969892E-002
-2.024964E-002	9.880000E-001	-2.000664E-002
-2.043995E-002	9.940000E-001	-2.031731E-002
