PV Cell Characteristics


Date and Time: 2019-11-18 22:17:51


Model:            g191109-4
Serial Number:    
Operator Name:    
Cell Area(m2):    0.000012

Voc(V):           0.562000
Isc(A):           0.001906
Vm(V):            0.304000
Im(A):            0.001222
Pmax(W):          0.000372
Efficiency(%):    3.096136
Fill Factor(%):   34.684394
Jsc(A/m2):        158.836250
Rs(ohm):          290.136449
Rsh(ohm):         930.304675
Light Intensity(W/m2):    1000.000000
Cell Temperature deg.(C): 25.000000



Raw data:
I(A)      	V(V)      	P(W)
1.736885E-003	1.180000E-001	2.049524E-004
1.725267E-003	1.240000E-001	2.139331E-004
1.714339E-003	1.300000E-001	2.228641E-004
1.702840E-003	1.360000E-001	2.315862E-004
1.690781E-003	1.420000E-001	2.400909E-004
1.679050E-003	1.480000E-001	2.484994E-004
1.666053E-003	1.540000E-001	2.565722E-004
1.653633E-003	1.600000E-001	2.645813E-004
1.640480E-003	1.660000E-001	2.723197E-004
1.627676E-003	1.720000E-001	2.799603E-004
1.613821E-003	1.780000E-001	2.872601E-004
1.598883E-003	1.840000E-001	2.941945E-004
1.584426E-003	1.900000E-001	3.010409E-004
1.569208E-003	1.960000E-001	3.075648E-004
1.553976E-003	2.020000E-001	3.139032E-004
1.537977E-003	2.080000E-001	3.198992E-004
1.522057E-003	2.140000E-001	3.257202E-004
1.505111E-003	2.200000E-001	3.311244E-004
1.487864E-003	2.260000E-001	3.362573E-004
1.470454E-003	2.320000E-001	3.411453E-004
1.453068E-003	2.380000E-001	3.458302E-004
1.434454E-003	2.440000E-001	3.500068E-004
1.415221E-003	2.500000E-001	3.538053E-004
1.395550E-003	2.560000E-001	3.572608E-004
1.375460E-003	2.620000E-001	3.603705E-004
1.355203E-003	2.680000E-001	3.631944E-004
1.334059E-003	2.740000E-001	3.655322E-004
1.312871E-003	2.800000E-001	3.676039E-004
1.290760E-003	2.860000E-001	3.691574E-004
1.268661E-003	2.920000E-001	3.704490E-004
1.245907E-003	2.980000E-001	3.712803E-004
1.222159E-003	3.040000E-001	3.715363E-004
1.197977E-003	3.100000E-001	3.713729E-004
1.173147E-003	3.160000E-001	3.707145E-004
1.148315E-003	3.220000E-001	3.697574E-004
1.122577E-003	3.280000E-001	3.682053E-004
1.096583E-003	3.340000E-001	3.662587E-004
1.069865E-003	3.400000E-001	3.637541E-004
1.042733E-003	3.460000E-001	3.607856E-004
1.015426E-003	3.520000E-001	3.574300E-004
9.883115E-004	3.580000E-001	3.538155E-004
9.596008E-004	3.640000E-001	3.492947E-004
9.305203E-004	3.700000E-001	3.442925E-004
9.008753E-004	3.760000E-001	3.387291E-004
8.706716E-004	3.820000E-001	3.325966E-004
8.403869E-004	3.880000E-001	3.260701E-004
8.096781E-004	3.940000E-001	3.190132E-004
7.791196E-004	4.000000E-001	3.116478E-004
7.477928E-004	4.060000E-001	3.036039E-004
7.161964E-004	4.120000E-001	2.950729E-004
6.843765E-004	4.180000E-001	2.860694E-004
6.521932E-004	4.240000E-001	2.765299E-004
6.202991E-004	4.300000E-001	2.667286E-004
5.879356E-004	4.360000E-001	2.563399E-004
5.560055E-004	4.420000E-001	2.457544E-004
5.238863E-004	4.480000E-001	2.347011E-004
4.918828E-004	4.540000E-001	2.233148E-004
4.602737E-004	4.600000E-001	2.117259E-004
4.286181E-004	4.660000E-001	1.997360E-004
3.970750E-004	4.720000E-001	1.874194E-004
3.659442E-004	4.780000E-001	1.749213E-004
3.353305E-004	4.840000E-001	1.623000E-004
3.051093E-004	4.900000E-001	1.495036E-004
2.756284E-004	4.960000E-001	1.367117E-004
2.464285E-004	5.020000E-001	1.237071E-004
2.181266E-004	5.080000E-001	1.108083E-004
1.903071E-004	5.140000E-001	9.781785E-005
1.633257E-004	5.200000E-001	8.492936E-005
1.369617E-004	5.260000E-001	7.204185E-005
1.111970E-004	5.320000E-001	5.915680E-005
8.709211E-005	5.380000E-001	4.685556E-005
6.324648E-005	5.440000E-001	3.440609E-005
4.034333E-005	5.500000E-001	2.218883E-005
1.816210E-005	5.560000E-001	1.009813E-005
-2.953252E-006	5.620000E-001	-1.659728E-006
-2.319775E-005	5.680000E-001	-1.317632E-005
-4.278550E-005	5.740000E-001	-2.455888E-005
-6.162777E-005	5.800000E-001	-3.574411E-005
-7.951842E-005	5.860000E-001	-4.659779E-005
-9.654376E-005	5.920000E-001	-5.715391E-005
-1.127989E-004	5.980000E-001	-6.745374E-005
-1.286767E-004	6.040000E-001	-7.772073E-005
-1.435450E-004	6.100000E-001	-8.756245E-005
-1.578326E-004	6.160000E-001	-9.722488E-005
-1.713972E-004	6.220000E-001	-1.066091E-004
-1.845104E-004	6.280000E-001	-1.158725E-004
-1.969577E-004	6.340000E-001	-1.248712E-004
-2.090052E-004	6.400000E-001	-1.337633E-004
-2.205222E-004	6.460000E-001	-1.424573E-004
-2.317179E-004	6.520000E-001	-1.510801E-004
-2.425369E-004	6.580000E-001	-1.595893E-004
-2.530806E-004	6.640000E-001	-1.680455E-004
-2.633934E-004	6.700000E-001	-1.764736E-004
-2.734582E-004	6.760000E-001	-1.848577E-004
-2.833823E-004	6.820000E-001	-1.932667E-004
-2.929787E-004	6.880000E-001	-2.015693E-004
-3.025647E-004	6.940000E-001	-2.099799E-004
-3.119150E-004	7.000000E-001	-2.183405E-004
-3.212691E-004	7.060000E-001	-2.268160E-004
-3.305432E-004	7.120000E-001	-2.353468E-004
-3.397887E-004	7.180000E-001	-2.439683E-004
-3.489647E-004	7.240000E-001	-2.526504E-004
-3.581156E-004	7.300000E-001	-2.614244E-004
-3.673204E-004	7.360000E-001	-2.703478E-004
-3.764380E-004	7.420000E-001	-2.793170E-004
-3.857347E-004	7.480000E-001	-2.885296E-004
-3.949159E-004	7.540000E-001	-2.977666E-004
-4.042654E-004	7.600000E-001	-3.072417E-004
-4.136475E-004	7.660000E-001	-3.168540E-004
-4.231055E-004	7.720000E-001	-3.266374E-004
-4.326304E-004	7.780000E-001	-3.365865E-004
-4.421636E-004	7.840000E-001	-3.466563E-004
-4.518466E-004	7.900000E-001	-3.569588E-004
-4.615414E-004	7.960000E-001	-3.673870E-004
-4.714394E-004	8.020000E-001	-3.780944E-004
-4.813694E-004	8.080000E-001	-3.889465E-004
-4.915046E-004	8.140000E-001	-4.000847E-004
-5.017126E-004	8.200000E-001	-4.114043E-004
-5.121116E-004	8.260000E-001	-4.230042E-004
-5.225262E-004	8.320000E-001	-4.347418E-004
-5.331108E-004	8.380000E-001	-4.467469E-004
-5.438471E-004	8.440000E-001	-4.590070E-004
-5.546930E-004	8.500000E-001	-4.714891E-004
-5.658026E-004	8.560000E-001	-4.843270E-004
-5.769272E-004	8.620000E-001	-4.973112E-004
-5.883510E-004	8.680000E-001	-5.106887E-004
-5.998199E-004	8.740000E-001	-5.242426E-004
-6.115371E-004	8.800000E-001	-5.381526E-004
-6.233797E-004	8.860000E-001	-5.523144E-004
-6.354157E-004	8.920000E-001	-5.667908E-004
-6.476112E-004	8.980000E-001	-5.815549E-004
-6.600133E-004	9.040000E-001	-5.966520E-004
-6.727127E-004	9.100000E-001	-6.121686E-004
-6.854962E-004	9.160000E-001	-6.279145E-004
-6.985808E-004	9.220000E-001	-6.440915E-004
-7.117450E-004	9.280000E-001	-6.604994E-004
-7.252396E-004	9.340000E-001	-6.773738E-004
-7.389379E-004	9.400000E-001	-6.946016E-004
-7.528717E-004	9.460000E-001	-7.122166E-004
-7.670113E-004	9.520000E-001	-7.301948E-004
-7.813811E-004	9.580000E-001	-7.485631E-004
-7.961238E-004	9.640000E-001	-7.674633E-004
-8.109970E-004	9.700000E-001	-7.866671E-004
-8.261827E-004	9.760000E-001	-8.063543E-004
-8.415138E-004	9.820000E-001	-8.263666E-004
-8.571572E-004	9.880000E-001	-8.468713E-004
-8.730323E-004	9.940000E-001	-8.677941E-004
