PV Cell Characteristics


Date and Time: 2019-11-18 22:10:43


Model:            g191109-3
Serial Number:    
Operator Name:    
Cell Area(m2):    0.000012

Voc(V):           0.496000
Isc(A):           0.000628
Vm(V):            0.250000
Im(A):            0.000318
Pmax(W):          0.000079
Efficiency(%):    0.661654
Fill Factor(%):   25.476951
Jsc(A/m2):        52.360242
Rs(ohm):          824.359267
Rsh(ohm):         868.533048
Light Intensity(W/m2):    1000.000000
Cell Temperature deg.(C): 25.000000



Raw data:
I(A)      	V(V)      	P(W)
4.841687E-004	1.180000E-001	5.713191E-005
4.767501E-004	1.240000E-001	5.911701E-005
4.692498E-004	1.300000E-001	6.100247E-005
4.616979E-004	1.360000E-001	6.279091E-005
4.542939E-004	1.420000E-001	6.450973E-005
4.466935E-004	1.480000E-001	6.611064E-005
4.392568E-004	1.540000E-001	6.764555E-005
4.316486E-004	1.600000E-001	6.906378E-005
4.241816E-004	1.660000E-001	7.041415E-005
4.166485E-004	1.720000E-001	7.166354E-005
4.091020E-004	1.780000E-001	7.282016E-005
4.015360E-004	1.840000E-001	7.388262E-005
3.938630E-004	1.900000E-001	7.483397E-005
3.863166E-004	1.960000E-001	7.571805E-005
3.786380E-004	2.020000E-001	7.648488E-005
3.710812E-004	2.080000E-001	7.718489E-005
3.635847E-004	2.140000E-001	7.780713E-005
3.559834E-004	2.200000E-001	7.831635E-005
3.482910E-004	2.260000E-001	7.871377E-005
3.406618E-004	2.320000E-001	7.903354E-005
3.329438E-004	2.380000E-001	7.924062E-005
3.253053E-004	2.440000E-001	7.937449E-005
3.175938E-004	2.500000E-001	7.939845E-005
3.098921E-004	2.560000E-001	7.933238E-005
3.022105E-004	2.620000E-001	7.917915E-005
2.944801E-004	2.680000E-001	7.892067E-005
2.868466E-004	2.740000E-001	7.859597E-005
2.790476E-004	2.800000E-001	7.813333E-005
2.714171E-004	2.860000E-001	7.762529E-005
2.636268E-004	2.920000E-001	7.697903E-005
2.559547E-004	2.980000E-001	7.627450E-005
2.482739E-004	3.040000E-001	7.547527E-005
2.404868E-004	3.100000E-001	7.455091E-005
2.328014E-004	3.160000E-001	7.356524E-005
2.250594E-004	3.220000E-001	7.246913E-005
2.173790E-004	3.280000E-001	7.130031E-005
2.096107E-004	3.340000E-001	7.000997E-005
2.019067E-004	3.400000E-001	6.864828E-005
1.941074E-004	3.460000E-001	6.716116E-005
1.864151E-004	3.520000E-001	6.561812E-005
1.786996E-004	3.580000E-001	6.397446E-005
1.710151E-004	3.640000E-001	6.224950E-005
1.632547E-004	3.700000E-001	6.040424E-005
1.554910E-004	3.760000E-001	5.846462E-005
1.477028E-004	3.820000E-001	5.642247E-005
1.398802E-004	3.880000E-001	5.427352E-005
1.321830E-004	3.940000E-001	5.208010E-005
1.243537E-004	4.000000E-001	4.974148E-005
1.166620E-004	4.060000E-001	4.736477E-005
1.088656E-004	4.120000E-001	4.485263E-005
1.011473E-004	4.180000E-001	4.227957E-005
9.402828E-005	4.240000E-001	3.986799E-005
8.613565E-005	4.300000E-001	3.703833E-005
7.827814E-005	4.360000E-001	3.412927E-005
7.040022E-005	4.420000E-001	3.111690E-005
6.261818E-005	4.480000E-001	2.805294E-005
5.472576E-005	4.540000E-001	2.484550E-005
4.698963E-005	4.600000E-001	2.161523E-005
3.914196E-005	4.660000E-001	1.824015E-005
3.136087E-005	4.720000E-001	1.480233E-005
2.349931E-005	4.780000E-001	1.123267E-005
1.569086E-005	4.840000E-001	7.594376E-006
8.224811E-006	4.900000E-001	4.030157E-006
1.615207E-006	4.960000E-001	8.011427E-007
-6.331949E-006	5.020000E-001	-3.178638E-006
-1.509739E-005	5.080000E-001	-7.669474E-006
-2.305327E-005	5.140000E-001	-1.184938E-005
-3.109322E-005	5.200000E-001	-1.616847E-005
-3.899894E-005	5.260000E-001	-2.051344E-005
-4.708710E-005	5.320000E-001	-2.505034E-005
-5.499654E-005	5.380000E-001	-2.958814E-005
-6.301341E-005	5.440000E-001	-3.427930E-005
-7.099095E-005	5.500000E-001	-3.904502E-005
-7.901231E-005	5.560000E-001	-4.393084E-005
-8.711094E-005	5.620000E-001	-4.895635E-005
-9.521013E-005	5.680000E-001	-5.407935E-005
-1.033910E-004	5.740000E-001	-5.934643E-005
-1.116108E-004	5.800000E-001	-6.473426E-005
-1.199705E-004	5.860000E-001	-7.030271E-005
-1.283023E-004	5.920000E-001	-7.595496E-005
-1.365364E-004	5.980000E-001	-8.164877E-005
-1.449864E-004	6.040000E-001	-8.757179E-005
-1.533767E-004	6.100000E-001	-9.355979E-005
-1.618572E-004	6.160000E-001	-9.970404E-005
-1.703619E-004	6.220000E-001	-1.059651E-004
-1.788836E-004	6.280000E-001	-1.123389E-004
-1.875059E-004	6.340000E-001	-1.188787E-004
-1.961112E-004	6.400000E-001	-1.255112E-004
-2.048631E-004	6.460000E-001	-1.323416E-004
-2.136056E-004	6.520000E-001	-1.392709E-004
-2.225183E-004	6.580000E-001	-1.464170E-004
-2.313843E-004	6.640000E-001	-1.536392E-004
-2.403962E-004	6.700000E-001	-1.610655E-004
-2.494658E-004	6.760000E-001	-1.686389E-004
-2.585685E-004	6.820000E-001	-1.763437E-004
-2.677602E-004	6.880000E-001	-1.842190E-004
-2.769427E-004	6.940000E-001	-1.921982E-004
-2.863350E-004	7.000000E-001	-2.004345E-004
-2.956639E-004	7.060000E-001	-2.087387E-004
-3.052055E-004	7.120000E-001	-2.173063E-004
-3.146830E-004	7.180000E-001	-2.259424E-004
-3.243228E-004	7.240000E-001	-2.348097E-004
-3.339821E-004	7.300000E-001	-2.438069E-004
-3.437408E-004	7.360000E-001	-2.529932E-004
-3.535828E-004	7.420000E-001	-2.623584E-004
-3.635557E-004	7.480000E-001	-2.719397E-004
-3.736170E-004	7.540000E-001	-2.817072E-004
-3.836543E-004	7.600000E-001	-2.915773E-004
-3.938740E-004	7.660000E-001	-3.017075E-004
-4.040513E-004	7.720000E-001	-3.119276E-004
-4.144121E-004	7.780000E-001	-3.224126E-004
-4.248004E-004	7.840000E-001	-3.330435E-004
-4.353354E-004	7.900000E-001	-3.439150E-004
-4.459219E-004	7.960000E-001	-3.549538E-004
-4.565853E-004	8.020000E-001	-3.661814E-004
-4.673627E-004	8.080000E-001	-3.776291E-004
-4.781212E-004	8.140000E-001	-3.891907E-004
-4.891736E-004	8.200000E-001	-4.011224E-004
-5.001115E-004	8.260000E-001	-4.130921E-004
-5.112738E-004	8.320000E-001	-4.253798E-004
-5.224458E-004	8.380000E-001	-4.378096E-004
-5.338085E-004	8.440000E-001	-4.505344E-004
-5.452145E-004	8.500000E-001	-4.634323E-004
-5.566768E-004	8.560000E-001	-4.765153E-004
-5.682515E-004	8.620000E-001	-4.898328E-004
-5.798293E-004	8.680000E-001	-5.032918E-004
-5.916586E-004	8.740000E-001	-5.171096E-004
-6.034799E-004	8.800000E-001	-5.310623E-004
-6.155332E-004	8.860000E-001	-5.453624E-004
-6.276114E-004	8.920000E-001	-5.598294E-004
-6.398279E-004	8.980000E-001	-5.745655E-004
-6.521260E-004	9.040000E-001	-5.895219E-004
-6.644598E-004	9.100000E-001	-6.046584E-004
-6.769704E-004	9.160000E-001	-6.201049E-004
-6.894986E-004	9.220000E-001	-6.357177E-004
-7.022441E-004	9.280000E-001	-6.516825E-004
-7.150236E-004	9.340000E-001	-6.678320E-004
-7.280199E-004	9.400000E-001	-6.843387E-004
-7.410161E-004	9.460000E-001	-7.010012E-004
-7.542607E-004	9.520000E-001	-7.180562E-004
-7.675347E-004	9.580000E-001	-7.352982E-004
-7.809800E-004	9.640000E-001	-7.528647E-004
-7.944943E-004	9.700000E-001	-7.706595E-004
-8.080626E-004	9.760000E-001	-7.886691E-004
-8.218953E-004	9.820000E-001	-8.071012E-004
-8.356961E-004	9.880000E-001	-8.256677E-004
-8.497314E-004	9.940000E-001	-8.446330E-004
