PV Cell Characteristics


Date and Time: 2019-11-18 22:15:04


Model:            g191109-1
Serial Number:    
Operator Name:    
Cell Area(m2):    0.000012

Voc(V):           0.376000
Isc(A):           0.000537
Vm(V):            0.190000
Im(A):            0.000278
Pmax(W):          0.000053
Efficiency(%):    0.439806
Fill Factor(%):   26.134349
Jsc(A/m2):        44.757050
Rs(ohm):          640.937033
Rsh(ohm):         767.415536
Light Intensity(W/m2):    1000.000000
Cell Temperature deg.(C): 25.000000



Raw data:
I(A)      	V(V)      	P(W)
3.782313E-004	1.180000E-001	4.463129E-005
3.699609E-004	1.240000E-001	4.587515E-005
3.617916E-004	1.300000E-001	4.703291E-005
3.534908E-004	1.360000E-001	4.807475E-005
3.452448E-004	1.420000E-001	4.902476E-005
3.368761E-004	1.480000E-001	4.985766E-005
3.285438E-004	1.540000E-001	5.059575E-005
3.201735E-004	1.600000E-001	5.122776E-005
3.118670E-004	1.660000E-001	5.176992E-005
3.034017E-004	1.720000E-001	5.218509E-005
2.948626E-004	1.780000E-001	5.248554E-005
2.863370E-004	1.840000E-001	5.268601E-005
2.777721E-004	1.900000E-001	5.277670E-005
2.692560E-004	1.960000E-001	5.277418E-005
2.605616E-004	2.020000E-001	5.263344E-005
2.519673E-004	2.080000E-001	5.240920E-005
2.433367E-004	2.140000E-001	5.207405E-005
2.347071E-004	2.200000E-001	5.163556E-005
2.259348E-004	2.260000E-001	5.106126E-005
2.172345E-004	2.320000E-001	5.039840E-005
2.083796E-004	2.380000E-001	4.959434E-005
1.995313E-004	2.440000E-001	4.868564E-005
1.906861E-004	2.500000E-001	4.767153E-005
1.817282E-004	2.560000E-001	4.652242E-005
1.728778E-004	2.620000E-001	4.529398E-005
1.638565E-004	2.680000E-001	4.391354E-005
1.549429E-004	2.740000E-001	4.245435E-005
1.459014E-004	2.800000E-001	4.085239E-005
1.369119E-004	2.860000E-001	3.915680E-005
1.278781E-004	2.920000E-001	3.734041E-005
1.187809E-004	2.980000E-001	3.539671E-005
1.096682E-004	3.040000E-001	3.333913E-005
1.004848E-004	3.100000E-001	3.115029E-005
9.160776E-005	3.160000E-001	2.894805E-005
8.227204E-005	3.220000E-001	2.649160E-005
7.306991E-005	3.280000E-001	2.396693E-005
6.372319E-005	3.340000E-001	2.128355E-005
5.448793E-005	3.400000E-001	1.852590E-005
4.508706E-005	3.460000E-001	1.560012E-005
3.583444E-005	3.520000E-001	1.261372E-005
2.647092E-005	3.580000E-001	9.476589E-006
1.712107E-005	3.640000E-001	6.232069E-006
7.950618E-006	3.700000E-001	2.941729E-006
3.377996E-007	3.760000E-001	1.270126E-007
-1.077197E-005	3.820000E-001	-4.114893E-006
-2.032909E-005	3.880000E-001	-7.887687E-006
-2.971712E-005	3.940000E-001	-1.170855E-005
-3.922501E-005	4.000000E-001	-1.569000E-005
-4.859753E-005	4.060000E-001	-1.973060E-005
-5.808303E-005	4.120000E-001	-2.393021E-005
-6.746966E-005	4.180000E-001	-2.820232E-005
-7.690508E-005	4.240000E-001	-3.260775E-005
-8.626637E-005	4.300000E-001	-3.709454E-005
-9.557680E-005	4.360000E-001	-4.167148E-005
-1.049483E-004	4.420000E-001	-4.638715E-005
-1.139113E-004	4.480000E-001	-5.103226E-005
-1.234283E-004	4.540000E-001	-5.603645E-005
-1.327376E-004	4.600000E-001	-6.105930E-005
-1.419172E-004	4.660000E-001	-6.613342E-005
-1.512185E-004	4.720000E-001	-7.137513E-005
-1.603432E-004	4.780000E-001	-7.664405E-005
-1.695037E-004	4.840000E-001	-8.203979E-005
-1.786087E-004	4.900000E-001	-8.751826E-005
-1.876356E-004	4.960000E-001	-9.306726E-005
-1.966420E-004	5.020000E-001	-9.871428E-005
-2.055688E-004	5.080000E-001	-1.044290E-004
-2.145552E-004	5.140000E-001	-1.102814E-004
-2.233938E-004	5.200000E-001	-1.161648E-004
-2.323642E-004	5.260000E-001	-1.222236E-004
-2.412287E-004	5.320000E-001	-1.283337E-004
-2.500798E-004	5.380000E-001	-1.345429E-004
-2.589024E-004	5.440000E-001	-1.408429E-004
-2.675975E-004	5.500000E-001	-1.471786E-004
-2.763291E-004	5.560000E-001	-1.536390E-004
-2.849575E-004	5.620000E-001	-1.601461E-004
-2.937279E-004	5.680000E-001	-1.668374E-004
-3.023233E-004	5.740000E-001	-1.735336E-004
-3.110661E-004	5.800000E-001	-1.804183E-004
-3.197133E-004	5.860000E-001	-1.873520E-004
-3.283955E-004	5.920000E-001	-1.944101E-004
-3.370859E-004	5.980000E-001	-2.015774E-004
-3.458305E-004	6.040000E-001	-2.088816E-004
-3.544896E-004	6.100000E-001	-2.162387E-004
-3.631370E-004	6.160000E-001	-2.236924E-004
-3.718760E-004	6.220000E-001	-2.313069E-004
-3.804906E-004	6.280000E-001	-2.389481E-004
-3.892652E-004	6.340000E-001	-2.467941E-004
-3.979167E-004	6.400000E-001	-2.546667E-004
-4.067630E-004	6.460000E-001	-2.627689E-004
-4.155587E-004	6.520000E-001	-2.709443E-004
-4.244569E-004	6.580000E-001	-2.792926E-004
-4.332777E-004	6.640000E-001	-2.876964E-004
-4.421510E-004	6.700000E-001	-2.962412E-004
-4.511727E-004	6.760000E-001	-3.049927E-004
-4.600652E-004	6.820000E-001	-3.137645E-004
-4.691414E-004	6.880000E-001	-3.227693E-004
-4.780997E-004	6.940000E-001	-3.318012E-004
-4.872527E-004	7.000000E-001	-3.410769E-004
-4.963725E-004	7.060000E-001	-3.504390E-004
-5.056587E-004	7.120000E-001	-3.600290E-004
-5.149507E-004	7.180000E-001	-3.697346E-004
-5.241869E-004	7.240000E-001	-3.795113E-004
-5.334929E-004	7.300000E-001	-3.894498E-004
-5.427492E-004	7.360000E-001	-3.994634E-004
-5.522214E-004	7.420000E-001	-4.097483E-004
-5.616965E-004	7.480000E-001	-4.201490E-004
-5.712699E-004	7.540000E-001	-4.307375E-004
-5.808457E-004	7.600000E-001	-4.414427E-004
-5.906128E-004	7.660000E-001	-4.524094E-004
-6.003520E-004	7.720000E-001	-4.634717E-004
-6.101750E-004	7.780000E-001	-4.747162E-004
-6.199745E-004	7.840000E-001	-4.860600E-004
-6.297336E-004	7.900000E-001	-4.974895E-004
-6.397546E-004	7.960000E-001	-5.092447E-004
-6.496279E-004	8.020000E-001	-5.210016E-004
-6.596814E-004	8.080000E-001	-5.330226E-004
-6.697055E-004	8.140000E-001	-5.451403E-004
-6.800032E-004	8.200000E-001	-5.576026E-004
-6.902961E-004	8.260000E-001	-5.701846E-004
-7.005975E-004	8.320000E-001	-5.828971E-004
-7.110283E-004	8.380000E-001	-5.958417E-004
-7.213897E-004	8.440000E-001	-6.088529E-004
-7.319192E-004	8.500000E-001	-6.221313E-004
-7.425105E-004	8.560000E-001	-6.355890E-004
-7.531756E-004	8.620000E-001	-6.492374E-004
-7.638675E-004	8.680000E-001	-6.630370E-004
-7.747277E-004	8.740000E-001	-6.771120E-004
-7.857198E-004	8.800000E-001	-6.914334E-004
-7.967817E-004	8.860000E-001	-7.059486E-004
-8.079421E-004	8.920000E-001	-7.206844E-004
-8.190067E-004	8.980000E-001	-7.354680E-004
-8.301569E-004	9.040000E-001	-7.504618E-004
-8.414078E-004	9.100000E-001	-7.656811E-004
-8.527905E-004	9.160000E-001	-7.811561E-004
-8.641366E-004	9.220000E-001	-7.967339E-004
-8.757288E-004	9.280000E-001	-8.126763E-004
-8.872841E-004	9.340000E-001	-8.287233E-004
-8.991672E-004	9.400000E-001	-8.452172E-004
-9.111126E-004	9.460000E-001	-8.619125E-004
-9.229571E-004	9.520000E-001	-8.786552E-004
-9.349127E-004	9.580000E-001	-8.956464E-004
-9.470038E-004	9.640000E-001	-9.129117E-004
-9.591847E-004	9.700000E-001	-9.304092E-004
-9.713919E-004	9.760000E-001	-9.480785E-004
-9.838233E-004	9.820000E-001	-9.661145E-004
-9.962472E-004	9.880000E-001	-9.842922E-004
-1.008763E-003	9.940000E-001	-1.002710E-003
