PV Cell Characteristics


Date and Time: 2019-11-18 19:32:46


Model:            g191113-4-1
Serial Number:    3
Operator Name:    
Cell Area(m2):    0.000012

Voc(V):           0.538000
Isc(A):           0.003307
Vm(V):            0.358000
Im(A):            0.002756
Pmax(W):          0.000987
Efficiency(%):    8.221130
Fill Factor(%):   55.445656
Jsc(A/m2):        275.601583
Rs(ohm):          46.498760
Rsh(ohm):         4597.701149
Light Intensity(W/m2):    1000.000000
Cell Temperature deg.(C): 25.000000



Raw data:
I(A)      	V(V)      	P(W)
3.268544E-003	1.120000E-001	3.660769E-004
3.265887E-003	1.180000E-001	3.853747E-004
3.262591E-003	1.240000E-001	4.045613E-004
3.261168E-003	1.300000E-001	4.239518E-004
3.258035E-003	1.360000E-001	4.430928E-004
3.256609E-003	1.420000E-001	4.624385E-004
3.255054E-003	1.480000E-001	4.817480E-004
3.252296E-003	1.540000E-001	5.008536E-004
3.249099E-003	1.600000E-001	5.198558E-004
3.245136E-003	1.660000E-001	5.386926E-004
3.242579E-003	1.720000E-001	5.577236E-004
3.239108E-003	1.780000E-001	5.765612E-004
3.235878E-003	1.840000E-001	5.954016E-004
3.232535E-003	1.900000E-001	6.141817E-004
3.228507E-003	1.960000E-001	6.327874E-004
3.225773E-003	2.020000E-001	6.516061E-004
3.223013E-003	2.080000E-001	6.703867E-004
3.217366E-003	2.140000E-001	6.885163E-004
3.213483E-003	2.200000E-001	7.069663E-004
3.206800E-003	2.260000E-001	7.247368E-004
3.200156E-003	2.320000E-001	7.424362E-004
3.193003E-003	2.380000E-001	7.599347E-004
3.185455E-003	2.440000E-001	7.772510E-004
3.177589E-003	2.500000E-001	7.943973E-004
3.166941E-003	2.560000E-001	8.107369E-004
3.157618E-003	2.620000E-001	8.272959E-004
3.146688E-003	2.680000E-001	8.433124E-004
3.135546E-003	2.740000E-001	8.591396E-004
3.122186E-003	2.800000E-001	8.742121E-004
3.104867E-003	2.860000E-001	8.879920E-004
3.087912E-003	2.920000E-001	9.016703E-004
3.067797E-003	2.980000E-001	9.142035E-004
3.047171E-003	3.040000E-001	9.263400E-004
3.024352E-003	3.100000E-001	9.375491E-004
2.998518E-003	3.160000E-001	9.475317E-004
2.972313E-003	3.220000E-001	9.570848E-004
2.943560E-003	3.280000E-001	9.654877E-004
2.912979E-003	3.340000E-001	9.729350E-004
2.878489E-003	3.400000E-001	9.786863E-004
2.839551E-003	3.460000E-001	9.824846E-004
2.799446E-003	3.520000E-001	9.854050E-004
2.755686E-003	3.580000E-001	9.865356E-004
2.708823E-003	3.640000E-001	9.860116E-004
2.659270E-003	3.700000E-001	9.839299E-004
2.606162E-003	3.760000E-001	9.799169E-004
2.550610E-003	3.820000E-001	9.743330E-004
2.491823E-003	3.880000E-001	9.668273E-004
2.429506E-003	3.940000E-001	9.572254E-004
2.362834E-003	4.000000E-001	9.451336E-004
2.292126E-003	4.060000E-001	9.306032E-004
2.219233E-003	4.120000E-001	9.143240E-004
2.142074E-003	4.180000E-001	8.953869E-004
2.062035E-003	4.240000E-001	8.743028E-004
1.978340E-003	4.300000E-001	8.506862E-004
1.891554E-003	4.360000E-001	8.247175E-004
1.802188E-003	4.420000E-001	7.965671E-004
1.709401E-003	4.480000E-001	7.658116E-004
1.612239E-003	4.540000E-001	7.319565E-004
1.512029E-003	4.600000E-001	6.955333E-004
1.409417E-003	4.660000E-001	6.567883E-004
1.304087E-003	4.720000E-001	6.155291E-004
1.195842E-003	4.780000E-001	5.716125E-004
1.085086E-003	4.840000E-001	5.251816E-004
9.725007E-004	4.900000E-001	4.765253E-004
8.573510E-004	4.960000E-001	4.252461E-004
7.393976E-004	5.020000E-001	3.711776E-004
6.188413E-004	5.080000E-001	3.143714E-004
4.962970E-004	5.140000E-001	2.550967E-004
3.722855E-004	5.200000E-001	1.935885E-004
2.459520E-004	5.260000E-001	1.293708E-004
1.177806E-004	5.320000E-001	6.265928E-005
-8.453105E-006	5.380000E-001	-4.547770E-006
-1.402908E-004	5.440000E-001	-7.631820E-005
-2.724461E-004	5.500000E-001	-1.498454E-004
-4.048886E-004	5.560000E-001	-2.251181E-004
-5.386966E-004	5.620000E-001	-3.027475E-004
-6.734793E-004	5.680000E-001	-3.825362E-004
-8.089058E-004	5.740000E-001	-4.643119E-004
-9.452464E-004	5.800000E-001	-5.482429E-004
-1.081623E-003	5.860000E-001	-6.338311E-004
-1.219140E-003	5.920000E-001	-7.217309E-004
-1.356070E-003	5.980000E-001	-8.109299E-004
-1.494563E-003	6.040000E-001	-9.027161E-004
-1.632680E-003	6.100000E-001	-9.959348E-004
-1.771020E-003	6.160000E-001	-1.090948E-003
-1.909637E-003	6.220000E-001	-1.187794E-003
-2.048106E-003	6.280000E-001	-1.286211E-003
-2.186408E-003	6.340000E-001	-1.386183E-003
-2.325071E-003	6.400000E-001	-1.488045E-003
-2.463514E-003	6.460000E-001	-1.591430E-003
-2.601837E-003	6.520000E-001	-1.696398E-003
-2.739852E-003	6.580000E-001	-1.802823E-003
-2.877771E-003	6.640000E-001	-1.910840E-003
-3.016024E-003	6.700000E-001	-2.020736E-003
-3.154760E-003	6.760000E-001	-2.132618E-003
-3.293085E-003	6.820000E-001	-2.245884E-003
-3.431054E-003	6.880000E-001	-2.360565E-003
-3.569179E-003	6.940000E-001	-2.477010E-003
-3.707416E-003	7.000000E-001	-2.595191E-003
-3.845450E-003	7.060000E-001	-2.714888E-003
-3.983696E-003	7.120000E-001	-2.836392E-003
-4.121600E-003	7.180000E-001	-2.959309E-003
-4.259702E-003	7.240000E-001	-3.084024E-003
-4.397800E-003	7.300000E-001	-3.210394E-003
-4.536151E-003	7.360000E-001	-3.338607E-003
-4.674996E-003	7.420000E-001	-3.468847E-003
-4.814711E-003	7.480000E-001	-3.601404E-003
-4.954535E-003	7.540000E-001	-3.735719E-003
-5.094944E-003	7.600000E-001	-3.872157E-003
-5.235901E-003	7.660000E-001	-4.010700E-003
-5.377204E-003	7.720000E-001	-4.151201E-003
-5.519353E-003	7.780000E-001	-4.294057E-003
-5.662159E-003	7.840000E-001	-4.439133E-003
-5.805529E-003	7.900000E-001	-4.586368E-003
-5.949814E-003	7.960000E-001	-4.736052E-003
-6.095018E-003	8.020000E-001	-4.888204E-003
-6.240839E-003	8.080000E-001	-5.042598E-003
-6.387997E-003	8.140000E-001	-5.199830E-003
-6.537444E-003	8.200000E-001	-5.360704E-003
-6.687199E-003	8.260000E-001	-5.523626E-003
-6.838821E-003	8.320000E-001	-5.689899E-003
-6.991405E-003	8.380000E-001	-5.858797E-003
-7.145641E-003	8.440000E-001	-6.030921E-003
-7.301148E-003	8.500000E-001	-6.205976E-003
-7.458358E-003	8.560000E-001	-6.384354E-003
-7.617043E-003	8.620000E-001	-6.565891E-003
-7.777400E-003	8.680000E-001	-6.750783E-003
-7.939775E-003	8.740000E-001	-6.939363E-003
-8.103889E-003	8.800000E-001	-7.131422E-003
-8.270229E-003	8.860000E-001	-7.327423E-003
-8.439505E-003	8.920000E-001	-7.528038E-003
-8.610624E-003	8.980000E-001	-7.732340E-003
-8.783602E-003	9.040000E-001	-7.940376E-003
-8.958997E-003	9.100000E-001	-8.152687E-003
-9.136318E-003	9.160000E-001	-8.368867E-003
-9.316451E-003	9.220000E-001	-8.589768E-003
-9.498507E-003	9.280000E-001	-8.814614E-003
-9.683462E-003	9.340000E-001	-9.044354E-003
-9.871460E-003	9.400000E-001	-9.279172E-003
-1.006158E-002	9.460000E-001	-9.518255E-003
-1.025492E-002	9.520000E-001	-9.762684E-003
-1.045068E-002	9.580000E-001	-1.001175E-002
-1.075545E-002	9.640000E-001	-1.036825E-002
-1.095569E-002	9.700000E-001	-1.062702E-002
-1.115774E-002	9.760000E-001	-1.088995E-002
-1.136289E-002	9.820000E-001	-1.115836E-002
-1.157133E-002	9.880000E-001	-1.143247E-002
-1.178326E-002	9.940000E-001	-1.171256E-002
