PV Cell Characteristics


Date and Time: 2019-11-18 19:33:04


Model:            g191113-4-1
Serial Number:    4
Operator Name:    
Cell Area(m2):    0.000012

Voc(V):           0.538000
Isc(A):           0.003292
Vm(V):            0.370000
Im(A):            0.002753
Pmax(W):          0.001019
Efficiency(%):    8.488975
Fill Factor(%):   57.524899
Jsc(A/m2):        274.294500
Rs(ohm):          42.323295
Rsh(ohm):         11039.558418
Light Intensity(W/m2):    1000.000000
Cell Temperature deg.(C): 25.000000



Raw data:
I(A)      	V(V)      	P(W)
3.257424E-003	1.120000E-001	3.648315E-004
3.256990E-003	1.180000E-001	3.843248E-004
3.253591E-003	1.240000E-001	4.034453E-004
3.249958E-003	1.300000E-001	4.224945E-004
3.248334E-003	1.360000E-001	4.417734E-004
3.244946E-003	1.420000E-001	4.607823E-004
3.242999E-003	1.480000E-001	4.799639E-004
3.240064E-003	1.540000E-001	4.989699E-004
3.236574E-003	1.600000E-001	5.178518E-004
3.236018E-003	1.660000E-001	5.371790E-004
3.233622E-003	1.720000E-001	5.561830E-004
3.231884E-003	1.780000E-001	5.752754E-004
3.227052E-003	1.840000E-001	5.937776E-004
3.222531E-003	1.900000E-001	6.122809E-004
3.219659E-003	1.960000E-001	6.310532E-004
3.214717E-003	2.020000E-001	6.493728E-004
3.211493E-003	2.080000E-001	6.679905E-004
3.206450E-003	2.140000E-001	6.861803E-004
3.202026E-003	2.200000E-001	7.044457E-004
3.196633E-003	2.260000E-001	7.224391E-004
3.191726E-003	2.320000E-001	7.404804E-004
3.188081E-003	2.380000E-001	7.587633E-004
3.182506E-003	2.440000E-001	7.765315E-004
3.175748E-003	2.500000E-001	7.939370E-004
3.167310E-003	2.560000E-001	8.108314E-004
3.159523E-003	2.620000E-001	8.277950E-004
3.150553E-003	2.680000E-001	8.443482E-004
3.140381E-003	2.740000E-001	8.604644E-004
3.130295E-003	2.800000E-001	8.764826E-004
3.118725E-003	2.860000E-001	8.919554E-004
3.106600E-003	2.920000E-001	9.071272E-004
3.094764E-003	2.980000E-001	9.222397E-004
3.078491E-003	3.040000E-001	9.358613E-004
3.060153E-003	3.100000E-001	9.486474E-004
3.040491E-003	3.160000E-001	9.607952E-004
3.018412E-003	3.220000E-001	9.719287E-004
2.995608E-003	3.280000E-001	9.825594E-004
2.968132E-003	3.340000E-001	9.913561E-004
2.940295E-003	3.400000E-001	9.997003E-004
2.908818E-003	3.460000E-001	1.006451E-003
2.876029E-003	3.520000E-001	1.012362E-003
2.839824E-003	3.580000E-001	1.016657E-003
2.797724E-003	3.640000E-001	1.018372E-003
2.753181E-003	3.700000E-001	1.018677E-003
2.704710E-003	3.760000E-001	1.016971E-003
2.653010E-003	3.820000E-001	1.013450E-003
2.597403E-003	3.880000E-001	1.007792E-003
2.537553E-003	3.940000E-001	9.997959E-004
2.474033E-003	4.000000E-001	9.896132E-004
2.406618E-003	4.060000E-001	9.770869E-004
2.335373E-003	4.120000E-001	9.621737E-004
2.260130E-003	4.180000E-001	9.447343E-004
2.178997E-003	4.240000E-001	9.238947E-004
2.094098E-003	4.300000E-001	9.004621E-004
2.005606E-003	4.360000E-001	8.744442E-004
1.912381E-003	4.420000E-001	8.452724E-004
1.815926E-003	4.480000E-001	8.135348E-004
1.714089E-003	4.540000E-001	7.781964E-004
1.610231E-003	4.600000E-001	7.407063E-004
1.502495E-003	4.660000E-001	7.001627E-004
1.391941E-003	4.720000E-001	6.569962E-004
1.276801E-003	4.780000E-001	6.103109E-004
1.157467E-003	4.840000E-001	5.602140E-004
1.036078E-003	4.900000E-001	5.076782E-004
9.113855E-004	4.960000E-001	4.520472E-004
7.837428E-004	5.020000E-001	3.934389E-004
6.531707E-004	5.080000E-001	3.318107E-004
5.203819E-004	5.140000E-001	2.674763E-004
3.853402E-004	5.200000E-001	2.003769E-004
2.473240E-004	5.260000E-001	1.300924E-004
1.066923E-004	5.320000E-001	5.676030E-005
-3.468699E-005	5.380000E-001	-1.866160E-005
-1.768395E-004	5.440000E-001	-9.620069E-005
-3.219755E-004	5.500000E-001	-1.770865E-004
-4.685355E-004	5.560000E-001	-2.605057E-004
-6.160826E-004	5.620000E-001	-3.462384E-004
-7.652314E-004	5.680000E-001	-4.346514E-004
-9.146660E-004	5.740000E-001	-5.250183E-004
-1.064230E-003	5.800000E-001	-6.172534E-004
-1.215629E-003	5.860000E-001	-7.123586E-004
-1.367260E-003	5.920000E-001	-8.094179E-004
-1.519264E-003	5.980000E-001	-9.085199E-004
-1.672704E-003	6.040000E-001	-1.010313E-003
-1.825564E-003	6.100000E-001	-1.113594E-003
-1.978563E-003	6.160000E-001	-1.218795E-003
-2.131140E-003	6.220000E-001	-1.325569E-003
-2.283821E-003	6.280000E-001	-1.434240E-003
-2.436337E-003	6.340000E-001	-1.544638E-003
-2.589155E-003	6.400000E-001	-1.657059E-003
-2.741261E-003	6.460000E-001	-1.770855E-003
-2.892856E-003	6.520000E-001	-1.886142E-003
-3.044184E-003	6.580000E-001	-2.003073E-003
-3.195010E-003	6.640000E-001	-2.121487E-003
-3.345890E-003	6.700000E-001	-2.241746E-003
-3.497118E-003	6.760000E-001	-2.364052E-003
-3.647080E-003	6.820000E-001	-2.487309E-003
-3.796616E-003	6.880000E-001	-2.612072E-003
-3.946254E-003	6.940000E-001	-2.738700E-003
-4.095566E-003	7.000000E-001	-2.866896E-003
-4.244144E-003	7.060000E-001	-2.996366E-003
-4.392671E-003	7.120000E-001	-3.127582E-003
-4.540659E-003	7.180000E-001	-3.260193E-003
-4.688592E-003	7.240000E-001	-3.394541E-003
-4.836042E-003	7.300000E-001	-3.530311E-003
-4.983188E-003	7.360000E-001	-3.667626E-003
-5.130445E-003	7.420000E-001	-3.806790E-003
-5.278597E-003	7.480000E-001	-3.948391E-003
-5.426198E-003	7.540000E-001	-4.091353E-003
-5.573896E-003	7.600000E-001	-4.236161E-003
-5.722179E-003	7.660000E-001	-4.383189E-003
-5.870393E-003	7.720000E-001	-4.531943E-003
-6.019638E-003	7.780000E-001	-4.683278E-003
-6.168863E-003	7.840000E-001	-4.836389E-003
-6.318759E-003	7.900000E-001	-4.991820E-003
-6.469161E-003	7.960000E-001	-5.149452E-003
-6.620540E-003	8.020000E-001	-5.309673E-003
-6.772225E-003	8.080000E-001	-5.471958E-003
-6.924727E-003	8.140000E-001	-5.636728E-003
-7.079192E-003	8.200000E-001	-5.804937E-003
-7.233555E-003	8.260000E-001	-5.974916E-003
-7.389501E-003	8.320000E-001	-6.148065E-003
-7.546443E-003	8.380000E-001	-6.323919E-003
-7.705016E-003	8.440000E-001	-6.503034E-003
-7.864535E-003	8.500000E-001	-6.684855E-003
-8.026163E-003	8.560000E-001	-6.870396E-003
-8.189111E-003	8.620000E-001	-7.059014E-003
-8.353667E-003	8.680000E-001	-7.250983E-003
-8.520393E-003	8.740000E-001	-7.446823E-003
-8.688546E-003	8.800000E-001	-7.645920E-003
-8.858912E-003	8.860000E-001	-7.848996E-003
-9.031456E-003	8.920000E-001	-8.056059E-003
-9.205488E-003	8.980000E-001	-8.266528E-003
-9.381220E-003	9.040000E-001	-8.480623E-003
-9.559690E-003	9.100000E-001	-8.699318E-003
-9.740010E-003	9.160000E-001	-8.921849E-003
-9.922906E-003	9.220000E-001	-9.148919E-003
-1.010776E-002	9.280000E-001	-9.380001E-003
-1.029576E-002	9.340000E-001	-9.616240E-003
-1.057012E-002	9.400000E-001	-9.935913E-003
-1.076222E-002	9.460000E-001	-1.018106E-002
-1.095554E-002	9.520000E-001	-1.042967E-002
-1.115241E-002	9.580000E-001	-1.068401E-002
-1.135298E-002	9.640000E-001	-1.094427E-002
-1.155552E-002	9.700000E-001	-1.120885E-002
-1.176161E-002	9.760000E-001	-1.147933E-002
-1.197048E-002	9.820000E-001	-1.175501E-002
-1.218344E-002	9.880000E-001	-1.203724E-002
-1.239864E-002	9.940000E-001	-1.232425E-002
