PV Cell Characteristics


Date and Time: 2019-11-18 19:33:29


Model:            g191113-4-1
Serial Number:    5
Operator Name:    
Cell Area(m2):    0.000012

Voc(V):           0.544000
Isc(A):           0.003385
Vm(V):            0.388000
Im(A):            0.002864
Pmax(W):          0.001111
Efficiency(%):    9.259639
Fill Factor(%):   60.341283
Jsc(A/m2):        282.085417
Rs(ohm):          34.122366
Rsh(ohm):         3415.883860
Light Intensity(W/m2):    1000.000000
Cell Temperature deg.(C): 25.000000



Raw data:
I(A)      	V(V)      	P(W)
3.350182E-003	1.120000E-001	3.752204E-004
3.347507E-003	1.180000E-001	3.950058E-004
3.344346E-003	1.240000E-001	4.146989E-004
3.341783E-003	1.300000E-001	4.344318E-004
3.338274E-003	1.360000E-001	4.540053E-004
3.336243E-003	1.420000E-001	4.737465E-004
3.335149E-003	1.480000E-001	4.936021E-004
3.333212E-003	1.540000E-001	5.133146E-004
3.330034E-003	1.600000E-001	5.328054E-004
3.325812E-003	1.660000E-001	5.520848E-004
3.323302E-003	1.720000E-001	5.716079E-004
3.319925E-003	1.780000E-001	5.909467E-004
3.316386E-003	1.840000E-001	6.102150E-004
3.313106E-003	1.900000E-001	6.294901E-004
3.309128E-003	1.960000E-001	6.485891E-004
3.307277E-003	2.020000E-001	6.680700E-004
3.305170E-003	2.080000E-001	6.874754E-004
3.301248E-003	2.140000E-001	7.064671E-004
3.299400E-003	2.200000E-001	7.258680E-004
3.294647E-003	2.260000E-001	7.445902E-004
3.290821E-003	2.320000E-001	7.634705E-004
3.285657E-003	2.380000E-001	7.819864E-004
3.280995E-003	2.440000E-001	8.005628E-004
3.276221E-003	2.500000E-001	8.190553E-004
3.270620E-003	2.560000E-001	8.372787E-004
3.265655E-003	2.620000E-001	8.556016E-004
3.260392E-003	2.680000E-001	8.737851E-004
3.255515E-003	2.740000E-001	8.920111E-004
3.248607E-003	2.800000E-001	9.096100E-004
3.239464E-003	2.860000E-001	9.264867E-004
3.230830E-003	2.920000E-001	9.434024E-004
3.221319E-003	2.980000E-001	9.599531E-004
3.211115E-003	3.040000E-001	9.761790E-004
3.200244E-003	3.100000E-001	9.920756E-004
3.186771E-003	3.160000E-001	1.007020E-003
3.172994E-003	3.220000E-001	1.021704E-003
3.158367E-003	3.280000E-001	1.035944E-003
3.142087E-003	3.340000E-001	1.049457E-003
3.122867E-003	3.400000E-001	1.061775E-003
3.099587E-003	3.460000E-001	1.072457E-003
3.075060E-003	3.520000E-001	1.082421E-003
3.047716E-003	3.580000E-001	1.091082E-003
3.017291E-003	3.640000E-001	1.098294E-003
2.984436E-003	3.700000E-001	1.104241E-003
2.947608E-003	3.760000E-001	1.108301E-003
2.907116E-003	3.820000E-001	1.110518E-003
2.863806E-003	3.880000E-001	1.111157E-003
2.816292E-003	3.940000E-001	1.109619E-003
2.762610E-003	4.000000E-001	1.105044E-003
2.704001E-003	4.060000E-001	1.097824E-003
2.642120E-003	4.120000E-001	1.088553E-003
2.574496E-003	4.180000E-001	1.076139E-003
2.502325E-003	4.240000E-001	1.060986E-003
2.424956E-003	4.300000E-001	1.042731E-003
2.342631E-003	4.360000E-001	1.021387E-003
2.255289E-003	4.420000E-001	9.968377E-004
2.162998E-003	4.480000E-001	9.690231E-004
2.063520E-003	4.540000E-001	9.368381E-004
1.958701E-003	4.600000E-001	9.010025E-004
1.849077E-003	4.660000E-001	8.616699E-004
1.734587E-003	4.720000E-001	8.187251E-004
1.615255E-003	4.780000E-001	7.720919E-004
1.490506E-003	4.840000E-001	7.214049E-004
1.360804E-003	4.900000E-001	6.667940E-004
1.226133E-003	4.960000E-001	6.081620E-004
1.086710E-003	5.020000E-001	5.455284E-004
9.421069E-004	5.080000E-001	4.785903E-004
7.925001E-004	5.140000E-001	4.073451E-004
6.385165E-004	5.200000E-001	3.320286E-004
4.797533E-004	5.260000E-001	2.523502E-004
3.155252E-004	5.320000E-001	1.678594E-004
1.473366E-004	5.380000E-001	7.926709E-005
-2.598792E-005	5.440000E-001	-1.413743E-005
-2.043389E-004	5.500000E-001	-1.123864E-004
-3.870177E-004	5.560000E-001	-2.151818E-004
-5.743135E-004	5.620000E-001	-3.227642E-004
-7.675077E-004	5.680000E-001	-4.359444E-004
-9.657474E-004	5.740000E-001	-5.543390E-004
-1.170341E-003	5.800000E-001	-6.787978E-004
-1.378539E-003	5.860000E-001	-8.078239E-004
-1.591977E-003	5.920000E-001	-9.424504E-004
-1.809815E-003	5.980000E-001	-1.082269E-003
-2.033883E-003	6.040000E-001	-1.228465E-003
-2.262006E-003	6.100000E-001	-1.379824E-003
-2.496298E-003	6.160000E-001	-1.537720E-003
-2.734996E-003	6.220000E-001	-1.701168E-003
-2.978090E-003	6.280000E-001	-1.870241E-003
-3.225724E-003	6.340000E-001	-2.045109E-003
-3.477321E-003	6.400000E-001	-2.225485E-003
-3.732841E-003	6.460000E-001	-2.411415E-003
-3.991563E-003	6.520000E-001	-2.602499E-003
-4.254463E-003	6.580000E-001	-2.799437E-003
-4.519924E-003	6.640000E-001	-3.001230E-003
-4.790126E-003	6.700000E-001	-3.209384E-003
-5.064928E-003	6.760000E-001	-3.423891E-003
-5.340503E-003	6.820000E-001	-3.642223E-003
-5.618542E-003	6.880000E-001	-3.865557E-003
-5.898371E-003	6.940000E-001	-4.093469E-003
-6.180528E-003	7.000000E-001	-4.326370E-003
-6.463200E-003	7.060000E-001	-4.563019E-003
-6.747204E-003	7.120000E-001	-4.804009E-003
-7.032130E-003	7.180000E-001	-5.049069E-003
-7.318365E-003	7.240000E-001	-5.298496E-003
-7.605514E-003	7.300000E-001	-5.552025E-003
-7.893404E-003	7.360000E-001	-5.809545E-003
-8.182290E-003	7.420000E-001	-6.071259E-003
-8.473425E-003	7.480000E-001	-6.338122E-003
-8.763363E-003	7.540000E-001	-6.607576E-003
-9.053383E-003	7.600000E-001	-6.880571E-003
-9.343949E-003	7.660000E-001	-7.157465E-003
-9.634309E-003	7.720000E-001	-7.437687E-003
-9.924587E-003	7.780000E-001	-7.721329E-003
-1.021510E-002	7.840000E-001	-8.008638E-003
-1.055386E-002	7.900000E-001	-8.337549E-003
-1.084378E-002	7.960000E-001	-8.631649E-003
-1.113460E-002	8.020000E-001	-8.929949E-003
-1.142600E-002	8.080000E-001	-9.232208E-003
-1.171830E-002	8.140000E-001	-9.538696E-003
-1.201239E-002	8.200000E-001	-9.850160E-003
-1.230682E-002	8.260000E-001	-1.016543E-002
-1.260250E-002	8.320000E-001	-1.048528E-002
-1.289910E-002	8.380000E-001	-1.080945E-002
-1.319770E-002	8.440000E-001	-1.113886E-002
-1.349822E-002	8.500000E-001	-1.147349E-002
-1.380054E-002	8.560000E-001	-1.181326E-002
-1.410470E-002	8.620000E-001	-1.215825E-002
-1.441077E-002	8.680000E-001	-1.250855E-002
-1.471947E-002	8.740000E-001	-1.286482E-002
-1.503008E-002	8.800000E-001	-1.322647E-002
-1.534342E-002	8.860000E-001	-1.359427E-002
-1.566104E-002	8.920000E-001	-1.396965E-002
-1.598075E-002	8.980000E-001	-1.435071E-002
-1.630315E-002	9.040000E-001	-1.473805E-002
-1.662888E-002	9.100000E-001	-1.513228E-002
-1.695877E-002	9.160000E-001	-1.553423E-002
-1.729236E-002	9.220000E-001	-1.594356E-002
-1.762969E-002	9.280000E-001	-1.636035E-002
-1.797005E-002	9.340000E-001	-1.678403E-002
-1.831575E-002	9.400000E-001	-1.721681E-002
-1.866530E-002	9.460000E-001	-1.765737E-002
-1.901884E-002	9.520000E-001	-1.810594E-002
-1.937855E-002	9.580000E-001	-1.856465E-002
-1.974337E-002	9.640000E-001	-1.903261E-002
-2.011170E-002	9.700000E-001	-1.950835E-002
-2.048538E-002	9.760000E-001	-1.999373E-002
-2.086388E-002	9.820000E-001	-2.048833E-002
-2.124872E-002	9.880000E-001	-2.099374E-002
-2.163906E-002	9.940000E-001	-2.150923E-002
