PV Cell Characteristics


Date and Time: 2019-11-18 22:14:22


Model:            g191109-1
Serial Number:    
Operator Name:    
Cell Area(m2):    0.000012

Voc(V):           0.028000
Isc(A):           0.000263
Vm(V):            0.016000
Im(A):            0.000114
Pmax(W):          0.000002
Efficiency(%):    0.015244
Fill Factor(%):   24.817430
Jsc(A/m2):        21.937558
Rs(ohm):          120.300993
Rsh(ohm):         122.736408
Light Intensity(W/m2):    1000.000000
Cell Temperature deg.(C): 25.000000



Raw data:
I(A)      	V(V)      	P(W)
-8.179108E-004	1.120000E-001	-9.160601E-005
-8.861212E-004	1.180000E-001	-1.045623E-004
-9.555883E-004	1.240000E-001	-1.184929E-004
-1.026516E-003	1.300000E-001	-1.334471E-004
-1.098485E-003	1.360000E-001	-1.493940E-004
-1.172611E-003	1.420000E-001	-1.665108E-004
-1.247664E-003	1.480000E-001	-1.846543E-004
-1.324332E-003	1.540000E-001	-2.039471E-004
-1.401919E-003	1.600000E-001	-2.243070E-004
-1.480997E-003	1.660000E-001	-2.458455E-004
-1.561292E-003	1.720000E-001	-2.685422E-004
-1.643137E-003	1.780000E-001	-2.924784E-004
-1.726621E-003	1.840000E-001	-3.176983E-004
-1.811398E-003	1.900000E-001	-3.441656E-004
-1.897823E-003	1.960000E-001	-3.719733E-004
-1.985505E-003	2.020000E-001	-4.010720E-004
-2.074915E-003	2.080000E-001	-4.315823E-004
-2.164725E-003	2.140000E-001	-4.632512E-004
-2.256864E-003	2.200000E-001	-4.965101E-004
-2.350339E-003	2.260000E-001	-5.311766E-004
-2.445501E-003	2.320000E-001	-5.673562E-004
-2.542831E-003	2.380000E-001	-6.051938E-004
-2.641295E-003	2.440000E-001	-6.444760E-004
-2.741219E-003	2.500000E-001	-6.853048E-004
-2.842472E-003	2.560000E-001	-7.276728E-004
-2.945245E-003	2.620000E-001	-7.716542E-004
-3.049084E-003	2.680000E-001	-8.171545E-004
-3.154542E-003	2.740000E-001	-8.643445E-004
-3.261604E-003	2.800000E-001	-9.132491E-004
-3.370601E-003	2.860000E-001	-9.639919E-004
-3.481165E-003	2.920000E-001	-1.016500E-003
-3.593196E-003	2.980000E-001	-1.070772E-003
-3.706642E-003	3.040000E-001	-1.126819E-003
-3.822164E-003	3.100000E-001	-1.184871E-003
-3.938561E-003	3.160000E-001	-1.244585E-003
-4.056645E-003	3.220000E-001	-1.306240E-003
-4.176578E-003	3.280000E-001	-1.369918E-003
-4.298005E-003	3.340000E-001	-1.435534E-003
-4.421358E-003	3.400000E-001	-1.503262E-003
-4.546210E-003	3.460000E-001	-1.572989E-003
-4.672535E-003	3.520000E-001	-1.644732E-003
-4.800387E-003	3.580000E-001	-1.718539E-003
-4.930124E-003	3.640000E-001	-1.794565E-003
-5.061249E-003	3.700000E-001	-1.872662E-003
-5.194428E-003	3.760000E-001	-1.953105E-003
-5.330167E-003	3.820000E-001	-2.036124E-003
-5.466454E-003	3.880000E-001	-2.120984E-003
-5.604711E-003	3.940000E-001	-2.208256E-003
-5.744309E-003	4.000000E-001	-2.297724E-003
-5.886084E-003	4.060000E-001	-2.389750E-003
-6.029406E-003	4.120000E-001	-2.484115E-003
-6.174821E-003	4.180000E-001	-2.581075E-003
-6.322093E-003	4.240000E-001	-2.680567E-003
-6.471040E-003	4.300000E-001	-2.782547E-003
-6.621991E-003	4.360000E-001	-2.887188E-003
-6.774192E-003	4.420000E-001	-2.994193E-003
-6.927887E-003	4.480000E-001	-3.103693E-003
-7.084487E-003	4.540000E-001	-3.216357E-003
-7.242199E-003	4.600000E-001	-3.331412E-003
-7.401824E-003	4.660000E-001	-3.449250E-003
-7.563789E-003	4.720000E-001	-3.570108E-003
-7.727080E-003	4.780000E-001	-3.693544E-003
-7.892461E-003	4.840000E-001	-3.819951E-003
-8.059355E-003	4.900000E-001	-3.949084E-003
-8.227971E-003	4.960000E-001	-4.081074E-003
-8.398740E-003	5.020000E-001	-4.216167E-003
-8.571214E-003	5.080000E-001	-4.354177E-003
-8.746546E-003	5.140000E-001	-4.495725E-003
-8.923282E-003	5.200000E-001	-4.640107E-003
-9.102356E-003	5.260000E-001	-4.787839E-003
-9.284218E-003	5.320000E-001	-4.939204E-003
-9.466045E-003	5.380000E-001	-5.092732E-003
-9.650480E-003	5.440000E-001	-5.249861E-003
-9.836450E-003	5.500000E-001	-5.410048E-003
-1.002531E-002	5.560000E-001	-5.574072E-003
-1.021606E-002	5.620000E-001	-5.741426E-003
-1.040925E-002	5.680000E-001	-5.912454E-003
-1.061794E-002	5.740000E-001	-6.094698E-003
-1.081423E-002	5.800000E-001	-6.272253E-003
-1.101322E-002	5.860000E-001	-6.453747E-003
-1.121476E-002	5.920000E-001	-6.639138E-003
-1.141774E-002	5.980000E-001	-6.827809E-003
-1.162452E-002	6.040000E-001	-7.021210E-003
-1.183195E-002	6.100000E-001	-7.217490E-003
-1.204232E-002	6.160000E-001	-7.418069E-003
-1.225548E-002	6.220000E-001	-7.622909E-003
-1.247110E-002	6.280000E-001	-7.831851E-003
-1.268803E-002	6.340000E-001	-8.044211E-003
-1.290848E-002	6.400000E-001	-8.261427E-003
-1.312992E-002	6.460000E-001	-8.481928E-003
-1.335415E-002	6.520000E-001	-8.706906E-003
-1.358102E-002	6.580000E-001	-8.936311E-003
-1.381018E-002	6.640000E-001	-9.169960E-003
-1.404247E-002	6.700000E-001	-9.408455E-003
-1.427924E-002	6.760000E-001	-9.652766E-003
-1.451671E-002	6.820000E-001	-9.900396E-003
-1.475683E-002	6.880000E-001	-1.015270E-002
-1.499986E-002	6.940000E-001	-1.040990E-002
-1.524515E-002	7.000000E-001	-1.067161E-002
-1.549340E-002	7.060000E-001	-1.093834E-002
-1.574384E-002	7.120000E-001	-1.120961E-002
-1.599714E-002	7.180000E-001	-1.148595E-002
-1.625278E-002	7.240000E-001	-1.176701E-002
-1.651238E-002	7.300000E-001	-1.205404E-002
-1.677476E-002	7.360000E-001	-1.234622E-002
-1.703998E-002	7.420000E-001	-1.264367E-002
-1.730880E-002	7.480000E-001	-1.294698E-002
-1.757887E-002	7.540000E-001	-1.325447E-002
-1.785253E-002	7.600000E-001	-1.356792E-002
-1.812944E-002	7.660000E-001	-1.388715E-002
-1.840935E-002	7.720000E-001	-1.421202E-002
-1.869263E-002	7.780000E-001	-1.454287E-002
-1.897976E-002	7.840000E-001	-1.488013E-002
-1.926951E-002	7.900000E-001	-1.522291E-002
-1.956244E-002	7.960000E-001	-1.557170E-002
-1.985762E-002	8.020000E-001	-1.592581E-002
-2.015665E-002	8.080000E-001	-1.628657E-002
-2.045969E-002	8.140000E-001	-1.665419E-002
-2.076756E-002	8.200000E-001	-1.702940E-002
-2.107809E-002	8.260000E-001	-1.741050E-002
-2.139273E-002	8.320000E-001	-1.779875E-002
-2.171052E-002	8.380000E-001	-1.819342E-002
-2.203066E-002	8.440000E-001	-1.859388E-002
-2.235631E-002	8.500000E-001	-1.900286E-002
-2.268439E-002	8.560000E-001	-1.941784E-002
-2.301826E-002	8.620000E-001	-1.984174E-002
-2.335539E-002	8.680000E-001	-2.027248E-002
-2.369787E-002	8.740000E-001	-2.071194E-002
-2.404394E-002	8.800000E-001	-2.115867E-002
-2.439372E-002	8.860000E-001	-2.161284E-002
-2.475023E-002	8.920000E-001	-2.207721E-002
-2.510990E-002	8.980000E-001	-2.254869E-002
-2.547307E-002	9.040000E-001	-2.302766E-002
-2.584328E-002	9.100000E-001	-2.351738E-002
-2.621836E-002	9.160000E-001	-2.401602E-002
-2.659855E-002	9.220000E-001	-2.452386E-002
-2.698364E-002	9.280000E-001	-2.504082E-002
-2.737399E-002	9.340000E-001	-2.556731E-002
-2.777142E-002	9.400000E-001	-2.610513E-002
-2.817241E-002	9.460000E-001	-2.665110E-002
-2.858075E-002	9.520000E-001	-2.720887E-002
-2.899605E-002	9.580000E-001	-2.777822E-002
-2.942020E-002	9.640000E-001	-2.836107E-002
-2.984877E-002	9.700000E-001	-2.895331E-002
-3.028443E-002	9.760000E-001	-2.955760E-002
-3.072680E-002	9.820000E-001	-3.017372E-002
-3.117565E-002	9.880000E-001	-3.080154E-002
-3.163259E-002	9.940000E-001	-3.144279E-002
